ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LONGITUDE,LATITUDE,ALT,Dim,SAT1,SAT2,SAT3,SAT4,SAT5,SAT6,SAT7,SAT8,SAT9,SAT10,SAT11,SAT12,PDOP,HDOP,TEMP,ACTIVITY,TIMEON
d16247y2011,2011,5,8,11,32,40,-97.25210957,34.01127984,257,3,11,12,14,24,31,32,0,0,0,0,0,0,3.2,2,33.44,397,40
d16247y2011,2011,5,8,12,2,36,-97.25260189,34.01050504,267,3,11,14,22,24,31,32,0,0,0,0,0,0,2.8,1.4,33.94,705,36
d16247y2011,2011,5,8,12,32,43,-97.25258886,34.01050665,262,3,11,14,20,22,24,30,31,32,0,0,0,0,2.2,1,34.56,1,43
d16247y2011,2011,5,8,13,2,36,-97.25331152,34.01112018,254,3,14,20,22,30,31,32,0,0,0,0,0,0,2.5,1.4,33.88,702,36
d16247y2011,2011,5,8,13,32,41,-97.25367672,34.01232197,256,3,14,16,20,30,31,0,0,0,0,0,0,0,3.3,1.5,35.88,1113,41
d16247y2011,2011,5,8,14,2,37,-97.25386831,34.01211368,257,3,14,16,20,23,30,32,0,0,0,0,0,0,3.6,2.6,36.25,73,37
d16247y2011,2011,5,8,14,32,41,-97.25363456,34.01231866,254,3,16,20,23,30,31,32,0,0,0,0,0,0,4.3,1.8,34,377,41
d16247y2011,2011,5,8,15,2,37,-97.25361182,34.01237154,253,3,6,13,16,20,23,30,31,32,0,0,0,0,1.9,1,34.81,461,37
d16247y2011,2011,5,8,15,32,37,-97.25360705,34.01233991,258,3,3,6,16,20,23,30,31,32,0,0,0,0,2.5,1.4,35.19,73,37
d16247y2011,2011,5,8,16,2,37,-97.25401799,34.01305361,260,3,3,6,13,16,23,30,32,0,0,0,0,0,2.4,1.2,34.63,713,37
d16247y2011,2011,5,8,16,32,38,-97.25402869,34.01300687,257,3,3,6,13,16,20,23,30,0,0,0,0,0,2,1.4,35.19,270,38
d16247y2011,2011,5,8,17,2,39,-97.25400781,34.0130219,265,3,3,6,7,13,16,19,23,0,0,0,0,0,3.8,1.6,35.75,349,39
d16247y2011,2011,5,8,17,32,40,-97.25404788,34.01302157,273,3,3,6,7,8,19,23,0,0,0,0,0,0,3.6,1.2,34.31,161,40
d16247y2011,2011,5,8,18,2,42,-97.2540834,34.01303199,274,3,3,8,13,19,23,0,0,0,0,0,0,0,3,1.2,33.5,0,42
d16247y2011,2011,5,8,18,32,36,-97.25407498,34.01291465,268,3,3,7,8,13,19,28,0,0,0,0,0,0,2.6,1.2,31.69,434,36
d16247y2011,2011,5,8,19,2,36,-97.25304284,34.01250142,264,3,3,7,8,13,19,28,0,0,0,0,0,0,2.2,1.2,29.88,1668,36
d16247y2011,2011,5,8,19,32,41,-97.2528404,34.01197013,263,3,7,8,13,17,19,26,28,0,0,0,0,0,1.9,1,30.19,706,41
d16247y2011,2011,5,8,20,2,36,-97.25372541,34.01237676,262,3,7,8,11,13,17,19,24,0,0,0,0,0,1.9,1.3,30.06,732,36
d16247y2011,2011,5,8,20,32,35,-97.25370689,34.01238191,266,3,7,8,11,17,19,24,26,28,0,0,0,0,2.1,1.2,30.13,2,35
d16247y2011,2011,5,8,21,2,36,-97.2537149,34.01236128,257,3,4,8,11,15,17,24,26,28,0,0,0,0,1.6,0.9,30.31,117,36
d16247y2011,2011,5,8,21,32,36,-97.25367169,34.01230296,259,3,8,11,17,24,26,27,28,0,0,0,0,0,2.1,1.2,30.5,11,36
d16247y2011,2011,5,8,22,2,40,-97.25374808,34.01237979,259,3,4,8,11,17,20,24,27,28,0,0,0,0,1.8,1,29,2,40
d16247y2011,2011,5,8,22,32,37,-97.25419124,34.01247175,264,3,2,4,9,17,27,28,32,0,0,0,0,0,1.6,0.9,25.25,578,37
d16247y2011,2011,5,8,23,2,36,-97.25398661,34.01215323,260,3,2,4,9,17,20,27,28,0,0,0,0,0,2.1,1,25.88,1049,36
d16247y2011,2011,5,8,23,32,36,-97.25374355,34.01238964,254,3,2,4,9,17,28,0,0,0,0,0,0,0,3.3,1.3,27.31,383,36
d16247y2011,2011,5,9,0,2,37,-97.25387995,34.01255029,263,3,2,4,9,20,27,28,0,0,0,0,0,0,2.2,1.2,27.19,355,37
d16247y2011,2011,5,9,0,32,37,-97.25423697,34.01245977,259,3,2,4,9,12,17,27,0,0,0,0,0,0,2.8,1.6,27.25,732,37
d16247y2011,2011,5,9,1,2,37,-97.25416163,34.01249026,259,3,2,4,5,9,12,17,0,0,0,0,0,0,2.9,1.4,28.44,424,37
d16247y2011,2011,5,9,1,32,37,-97.2541904,34.01246001,258,3,2,4,5,9,12,17,25,0,0,0,0,0,1.8,1,27.69,486,37
d16247y2011,2011,5,9,2,2,36,-97.2540848,34.01243507,262,3,2,5,9,12,25,0,0,0,0,0,0,0,3.7,2.6,27.13,788,36
d16247y2011,2011,5,9,2,32,37,-97.25418215,34.01244006,255,3,2,4,5,12,25,0,0,0,0,0,0,0,3.6,1.9,28.25,166,37
d16247y2011,2011,5,9,3,3,3,-97.25426654,34.01191464,253,3,2,5,12,25,26,29,0,0,0,0,0,0,2.3,1.2,26.13,996,63
d16247y2011,2011,5,9,3,32,37,-97.25418361,34.01215693,259,3,2,5,12,25,26,29,0,0,0,0,0,0,3.6,1.4,27,605,37
d16247y2011,2011,5,9,4,2,37,-97.25411025,34.01235517,261,3,2,5,12,21,25,26,29,0,0,0,0,0,2.5,1.1,26.81,818,37
d16247y2011,2011,5,9,4,32,40,-97.25404127,34.01228656,259,3,12,15,18,21,25,26,29,0,0,0,0,0,3.1,1.6,26.88,666,40
d16247y2011,2011,5,9,5,2,36,-97.25405331,34.01228042,258,3,2,5,15,18,21,25,29,0,0,0,0,0,1.9,1,28.19,0,36
d16247y2011,2011,5,9,5,32,37,-97.2540412,34.01229017,260,3,2,15,18,21,26,29,0,0,0,0,0,0,2.1,1.4,28.5,5,37
d16247y2011,2011,5,9,6,2,40,-97.25425513,34.01236625,261,3,15,16,18,21,26,29,30,0,0,0,0,0,2.4,1.4,27.44,341,40
d16247y2011,2011,5,9,6,32,40,-97.25344962,34.01236022,255,3,6,9,15,18,21,22,26,27,29,0,0,0,1.6,0.8,28.38,173,40
d16247y2011,2011,5,9,7,2,36,-97.25345518,34.01240629,246,3,3,6,9,15,18,21,26,27,29,0,0,0,1.6,0.9,29.06,23,36
d16247y2011,2011,5,9,7,32,37,-97.2534636,34.01236493,258,3,3,6,9,14,15,18,21,22,27,29,0,0,1.8,0.9,30,10,37
d16247y2011,2011,5,9,8,2,37,-97.25346137,34.0123685,259,3,9,14,15,18,19,21,22,27,0,0,0,0,2.1,1.1,31.06,2,37
d16247y2011,2011,5,9,8,32,37,-97.25345142,34.01237828,260,3,9,14,15,18,21,22,27,0,0,0,0,0,2.9,1.4,31.56,96,37
d16247y2011,2011,5,9,9,2,36,-97.25369971,34.01230967,263,3,3,6,14,18,19,21,22,0,0,0,0,0,2.8,1.5,30.63,583,36
d16247y2011,2011,5,9,9,32,40,-97.25421815,34.01242704,262,3,6,9,14,18,19,21,22,31,0,0,0,0,1.9,1,32.13,373,40
d16247y2011,2011,5,9,10,2,36,-97.25419822,34.0124484,257,3,9,11,14,18,19,21,22,25,31,0,0,0,1.4,0.8,32.88,3,36
d16247y2011,2011,5,9,10,32,37,-97.25424123,34.01241024,267,3,12,14,18,22,25,31,0,0,0,0,0,0,3.2,1.9,34,0,37
d16247y2011,2011,5,9,11,2,40,-97.25418712,34.01246177,273,3,12,14,18,22,25,31,0,0,0,0,0,0,3.6,2.2,34.88,1,40
d16247y2011,2011,5,9,11,32,41,-97.25417336,34.01255175,267,3,11,14,22,24,25,30,31,32,0,0,0,0,1.9,1,34.31,250,41
d16247y2011,2011,5,9,12,2,41,-97.2541397,34.01234477,254,3,11,14,22,24,25,30,31,32,0,0,0,0,2.2,0.9,34.69,625,41
d16247y2011,2011,5,9,12,32,36,-97.25434509,34.01204471,259,3,11,14,16,22,24,25,30,31,32,0,0,0,2,0.9,34.88,307,36
d16247y2011,2011,5,9,13,2,37,-97.25430205,34.01197827,266,3,11,14,25,31,32,0,0,0,0,0,0,0,2.6,2,32.88,222,37
d16247y2011,2011,5,9,13,32,38,-97.25425347,34.01191806,257,3,14,16,20,23,24,30,31,32,0,0,0,0,1.8,1,35.75,481,38
d16247y2011,2011,5,9,14,2,50,-97.25409376,34.01205015,257,3,14,20,23,30,31,32,0,0,0,0,0,0,2.5,1.5,35.06,225,50
d16247y2011,2011,5,9,14,32,36,-97.25387376,34.01211196,259,3,13,16,20,23,30,31,32,0,0,0,0,0,3,1.6,34.56,475,36
d16247y2011,2011,5,9,15,2,36,-97.25442854,34.01214688,255,3,7,13,16,20,23,30,32,0,0,0,0,0,2.9,1.6,36.25,502,36
d16247y2011,2011,5,9,15,32,36,-97.25540615,34.0137965,256,3,13,16,20,23,30,31,32,0,0,0,0,0,2.2,1.2,35.94,1066,36
d16247y2011,2011,5,9,16,2,40,-97.25538148,34.01357342,249,3,3,6,13,19,20,23,32,0,0,0,0,0,3.6,1.7,35.63,75,40
d16247y2011,2011,5,9,16,32,36,-97.2554014,34.01355206,258,3,3,6,7,13,16,19,23,0,0,0,0,0,2.7,1.3,34.88,6,36
d16247y2011,2011,5,9,17,2,46,-97.25538175,34.0135599,259,3,3,6,7,13,16,19,23,0,0,0,0,0,4,1.6,35,0,46
d16247y2011,2011,5,9,17,32,36,-97.25486866,34.01328661,271,3,3,7,8,13,19,23,28,0,0,0,0,0,2.5,1.2,33.56,405,36
d16247y2011,2011,5,9,18,2,37,-97.25482458,34.01321835,260,3,3,6,7,11,13,16,19,28,0,0,0,0,1.7,1,33.63,160,37
d16247y2011,2011,5,9,18,32,39,-97.25253974,34.01274496,266,3,3,6,7,8,11,13,19,28,0,0,0,0,1.9,1,30.94,1383,39
d16247y2011,2011,5,9,19,2,40,-97.25268782,34.01185976,266,3,3,7,8,11,13,19,28,0,0,0,0,0,2,1.1,31.56,543,40
d16247y2011,2011,5,9,19,32,36,-97.25365122,34.01245686,263,3,7,8,11,17,19,28,0,0,0,0,0,0,2.3,1.2,30.13,838,36
d16247y2011,2011,5,9,20,2,40,-97.25371714,34.01256871,262,3,7,8,11,17,19,24,26,28,0,0,0,0,2.1,1.1,30.31,675,40
d16247y2011,2011,5,9,20,32,39,-97.25373043,34.01265998,270,3,7,8,11,17,24,26,28,0,0,0,0,0,2.9,1.3,29.75,197,39
d16247y2011,2011,5,9,21,2,36,-97.25368523,34.01264671,277,3,4,7,8,11,17,24,26,28,0,0,0,0,1.9,1,30.56,11,36
d16247y2011,2011,5,9,21,32,36,-97.25398637,34.01279977,282,3,8,11,17,24,28,0,0,0,0,0,0,0,4.7,2.6,30,351,36
d16247y2011,2011,5,9,22,2,39,-97.25388818,34.01225373,270,3,4,7,8,11,17,24,28,0,0,0,0,0,2.9,2.1,30.38,1126,39
d16247y2011,2011,5,9,22,32,37,-97.25399477,34.0123364,260,3,2,4,8,17,27,28,0,0,0,0,0,0,3.2,1.6,29.75,1515,37
d16247y2011,2011,5,9,23,2,37,-97.25413614,34.01236005,262,3,2,4,9,17,27,28,0,0,0,0,0,0,3.5,1.4,29.44,1279,37
d16247y2011,2011,5,9,23,32,41,-97.25412531,34.0124131,257,3,2,4,17,20,28,0,0,0,0,0,0,0,2.9,1.8,30.69,144,41
d16247y2011,2011,5,10,0,2,36,-97.25413208,34.01239967,255,3,2,4,17,20,28,0,0,0,0,0,0,0,2.7,1.7,31.38,1,36
d16247y2011,2011,5,10,0,32,37,-97.25405137,34.01237508,257,3,2,4,5,9,12,17,27,0,0,0,0,0,2.4,1.2,29.13,789,37
d16247y2011,2011,5,10,1,2,36,-97.25376126,34.01205355,265,3,2,4,9,12,17,25,27,0,0,0,0,0,1.8,1.1,27.88,1997,36
d16247y2011,2011,5,10,1,32,37,-97.25414553,34.01227181,261,3,2,4,5,9,12,17,27,0,0,0,0,0,2.1,1.3,27.69,1084,37
d16247y2011,2011,5,10,2,2,36,-97.25400207,34.01176841,256,3,2,4,5,12,25,29,0,0,0,0,0,0,2.7,1.5,26.88,1175,36
d16247y2011,2011,5,10,2,32,40,-97.25421843,34.01220161,255,3,2,4,5,12,25,29,0,0,0,0,0,0,3.2,1.7,27.63,413,40
d16247y2011,2011,5,10,3,2,37,-97.25421621,34.01188688,255,3,2,5,12,25,29,0,0,0,0,0,0,0,5.6,1.9,27.81,131,37
d16247y2011,2011,5,10,3,32,37,-97.25445286,34.01222839,259,3,2,5,12,21,25,29,0,0,0,0,0,0,2.6,1.4,26.69,775,37
d16247y2011,2011,5,10,4,2,41,-97.25454964,34.01226132,259,3,2,5,12,15,25,26,29,0,0,0,0,0,4.6,1.8,26.81,816,41
d16247y2011,2011,5,10,4,32,41,-97.25450147,34.01228679,260,3,5,12,15,18,21,25,29,30,0,0,0,0,1.9,1,27.56,77,41
d16247y2011,2011,5,10,5,2,35,-97.25449613,34.0122831,260,3,2,15,18,21,25,26,29,30,0,0,0,0,1.6,1,27.69,0,35
d16247y2011,2011,5,10,5,32,36,-97.25381501,34.01313008,261,3,15,18,21,26,29,30,0,0,0,0,0,0,3.2,1.7,25.44,844,36
d16247y2011,2011,5,10,6,2,37,-97.25372951,34.01328667,259,3,15,16,18,21,26,29,30,0,0,0,0,0,2.3,1.4,26.56,731,37
d16247y2011,2011,5,10,6,32,39,-97.25479288,34.01318003,260,3,9,15,18,21,26,27,29,0,0,0,0,0,2.9,1.4,26.69,1009,39
d16247y2011,2011,5,10,7,2,38,-97.25479968,34.013218,260,3,9,15,18,21,22,26,27,29,0,0,0,0,1.8,0.9,29.81,28,38
d16247y2011,2011,5,10,7,32,36,-97.2547952,34.01322515,257,3,3,6,9,14,15,18,21,22,27,29,0,0,1.8,0.9,30.44,40,36
d16247y2011,2011,5,10,8,2,36,-97.25479324,34.0132152,257,3,3,9,14,15,18,21,27,0,0,0,0,0,2.5,1.2,32,36,36
d16247y2011,2011,5,10,8,32,36,-97.25477159,34.0132149,265,3,6,9,14,15,18,21,22,27,0,0,0,0,2.2,1.2,33.44,0,36
d16247y2011,2011,5,10,9,2,39,-97.2547855,34.01322321,261,3,3,6,9,14,18,19,21,22,27,0,0,0,1.8,1,34.06,68,39
d16247y2011,2011,5,10,9,32,37,-97.25461492,34.01319824,258,3,9,14,18,21,22,27,0,0,0,0,0,0,2.7,1.8,32.44,431,37
d16247y2011,2011,5,10,10,2,36,-97.25407654,34.01304993,258,3,9,11,14,18,19,21,22,31,0,0,0,0,1.5,0.8,32.25,612,36
d16247y2011,2011,5,10,10,32,41,-97.25408669,34.01297704,265,3,11,14,18,22,24,31,0,0,0,0,0,0,2.5,1.4,34.56,449,41
d16247y2011,2011,5,10,11,2,40,-97.25344279,34.01253506,275,3,11,12,14,18,22,24,25,0,0,0,0,0,2.2,1.3,32.69,489,40
d16247y2011,2011,5,10,11,32,37,-97.25345349,34.01270023,291,3,11,12,14,24,25,0,0,0,0,0,0,0,3.5,2.4,32.63,3,37
d16247y2011,2011,5,10,12,2,40,-97.25179156,34.01194981,262,3,11,14,20,22,24,25,30,31,32,0,0,0,1.9,0.8,29.63,239,40
d16247y2011,2011,5,10,12,32,40,-97.25345691,34.01237475,261,3,14,20,22,24,25,30,31,32,0,0,0,0,2.1,0.9,28.19,530,40
d16247y2011,2011,5,10,13,2,40,-97.25362492,34.01247182,266,3,11,14,16,22,24,25,30,31,32,0,0,0,1.5,0.8,30.5,108,40
d16247y2011,2011,5,10,13,32,36,-97.25411172,34.01254817,266,3,14,16,20,30,31,32,0,0,0,0,0,0,3.1,1.5,32,344,36
d16247y2011,2011,5,10,14,2,37,-97.25419794,34.01246192,267,3,13,16,20,24,30,31,32,0,0,0,0,0,2,1.3,31.44,88,37
d16247y2011,2011,5,10,14,32,37,-97.25428612,34.01249203,254,3,13,16,20,30,31,32,0,0,0,0,0,0,3.9,2.1,30.63,425,37
d16247y2011,2011,5,10,15,2,37,-97.2563216,34.01133874,256,3,3,6,16,20,30,31,32,0,0,0,0,0,2.8,1.5,30.44,1483,37
d16247y2011,2011,5,10,15,32,39,-97.25624478,34.01213027,256,3,3,6,13,16,20,30,31,32,0,0,0,0,2.2,1,30.88,764,39
d16247y2011,2011,5,10,16,2,40,-97.25581637,34.01205837,260,3,3,6,7,13,16,19,20,32,0,0,0,0,4,1.5,31.13,716,40
d16247y2011,2011,5,10,16,32,37,-97.25583864,34.01202803,261,3,3,6,7,10,13,16,19,20,0,0,0,0,2.3,1,32.25,65,37
d16247y2011,2011,5,10,17,2,40,-97.25602012,34.01236695,261,3,7,8,10,13,16,19,0,0,0,0,0,0,2.6,1.6,30.19,266,40
d16247y2011,2011,5,10,17,32,38,-97.25584668,34.01253492,259,3,3,6,7,8,10,13,19,0,0,0,0,0,2.6,1.5,28,327,38
d16247y2011,2011,5,10,18,2,40,-97.25591324,34.0120868,264,3,3,7,10,13,19,28,0,0,0,0,0,0,2.6,1.6,26,1081,40
d16247y2011,2011,5,10,18,32,40,-97.25594867,34.01210173,267,3,6,7,8,11,13,19,28,0,0,0,0,0,2,1,26.5,727,40
d16247y2011,2011,5,10,19,2,40,-97.25593453,34.01199873,262,3,7,8,11,17,19,26,28,0,0,0,0,0,2,1,25.25,713,40
d16247y2011,2011,5,10,19,32,36,-97.2557871,34.01205976,262,3,7,8,11,13,17,24,26,28,0,0,0,0,2.2,1.1,25.38,1462,36
d16247y2011,2011,5,10,20,2,37,-97.25579693,34.01216179,255,3,7,8,11,17,24,26,28,0,0,0,0,0,2.7,1.3,27.31,542,37
d16247y2011,2011,5,10,20,32,36,-97.25579348,34.01217166,259,3,7,8,11,17,24,26,28,0,0,0,0,0,2.8,1.2,28.31,0,36
d16247y2011,2011,5,10,21,2,36,-97.25580309,34.01217811,264,3,4,7,8,11,15,17,24,26,28,0,0,0,1.6,0.8,28.81,0,36
d16247y2011,2011,5,10,21,32,37,-97.2560816,34.01248504,262,3,4,7,8,11,15,17,24,26,28,0,0,0,1.5,0.8,26.94,602,37
d16247y2011,2011,5,10,22,2,36,-97.25637615,34.0121132,263,3,4,8,11,15,17,26,27,28,0,0,0,0,1.5,0.9,25.63,1377,36
d16247y2011,2011,5,10,22,32,46,-97.25611684,34.01192647,263,3,2,4,8,17,24,28,0,0,0,0,0,0,2.1,1.6,25.13,1213,46
d16247y2011,2011,5,10,23,2,37,-97.25598471,34.01203371,260,3,2,4,9,17,27,28,0,0,0,0,0,0,3.5,1.3,26.38,799,37
d16247y2011,2011,5,10,23,32,37,-97.25596449,34.01201629,261,3,2,4,9,10,12,27,0,0,0,0,0,0,2.4,1.7,25.44,0,37
d16247y2011,2011,5,11,0,2,36,-97.25599188,34.01205365,259,3,2,4,9,10,12,17,27,28,0,0,0,0,2.1,1,27.25,9,36
d16247y2011,2011,5,11,0,32,39,-97.25602142,34.01209194,257,3,2,4,5,9,10,12,27,0,0,0,0,0,3,1.5,27.25,0,39
d16247y2011,2011,5,11,1,2,36,-97.25598458,34.01204002,261,3,2,4,5,9,10,12,27,0,0,0,0,0,3.3,1.6,27.69,49,36
d16247y2011,2011,5,11,1,32,37,-97.2558049,34.01203657,263,3,2,4,5,9,10,12,17,25,27,0,0,0,1.6,0.9,23.75,1087,37
d16247y2011,2011,5,11,2,2,37,-97.25612318,34.01182827,257,3,2,4,5,10,12,17,25,0,0,0,0,0,2.1,1.3,23.69,1859,37
d16247y2011,2011,5,11,2,32,37,-97.25665887,34.01216139,258,3,2,4,5,10,12,25,29,0,0,0,0,0,3,1.6,23.56,1917,37
d16247y2011,2011,5,11,3,2,40,-97.25437716,34.01322823,257,3,2,4,5,10,12,21,25,26,29,0,0,0,1.5,0.9,24.69,656,40
d16247y2011,2011,5,11,3,32,36,-97.25584471,34.01279008,254,3,2,5,10,12,25,26,29,0,0,0,0,0,2.5,1.1,25.5,242,36
d16247y2011,2011,5,11,4,2,37,-97.25626953,34.01234974,262,3,2,5,12,18,25,26,29,0,0,0,0,0,2.8,1.5,27.06,423,37
d16247y2011,2011,5,11,4,32,37,-97.25625695,34.01222332,262,3,2,5,12,15,18,21,25,29,30,0,0,0,1.6,0.8,26.81,148,37
d16247y2011,2011,5,11,5,2,40,-97.25617295,34.01209499,259,3,5,15,18,21,25,26,29,30,0,0,0,0,1.9,1,25.19,766,40
d16247y2011,2011,5,11,5,32,39,-97.25629544,34.01214181,262,3,15,18,21,25,26,29,0,0,0,0,0,0,2.3,1.3,25.94,772,39
d16247y2011,2011,5,11,6,2,36,-97.25596169,34.01210011,262,3,5,15,16,18,21,22,26,29,30,0,0,0,1.6,1.1,26.75,186,36
d16247y2011,2011,5,11,6,32,36,-97.25597054,34.01203801,259,3,3,6,9,15,18,21,22,26,27,29,0,0,1.4,0.8,28.5,65,36
d16247y2011,2011,5,11,7,2,36,-97.25594782,34.01208999,258,3,3,6,9,15,18,21,22,26,27,29,0,0,1.5,0.8,29.56,15,36
d16247y2011,2011,5,11,7,32,40,-97.25639463,34.01131543,261,3,3,6,9,15,18,21,27,29,0,0,0,0,1.9,1.1,27.13,597,40
d16247y2011,2011,5,11,8,2,36,-97.25871034,34.01239696,255,3,9,14,15,18,21,22,27,0,0,0,0,0,2.8,1.3,28,503,36
d16247y2011,2011,5,11,8,32,37,-97.25873379,34.01241533,251,3,9,14,15,18,21,22,27,0,0,0,0,0,2.9,1.5,31.25,66,37
d16247y2011,2011,5,11,9,2,36,-97.25710218,34.01245804,254,3,9,14,18,21,22,27,0,0,0,0,0,0,3.5,1.8,31.25,218,36
d16247y2011,2011,5,11,9,32,36,-97.25716544,34.01248869,258,3,3,6,9,14,18,21,22,31,0,0,0,0,1.9,1.1,29.88,263,36
d16247y2011,2011,5,11,10,2,38,-97.25604967,34.01235204,256,3,9,12,14,18,22,25,31,0,0,0,0,0,2.3,1.4,28.75,868,38
d16247y2011,2011,5,11,10,32,41,-97.25747202,34.01301153,253,3,11,12,14,18,22,24,25,0,0,0,0,0,2.3,1.8,29.06,935,41
d16247y2011,2011,5,11,11,2,40,-97.25653852,34.0119568,261,3,11,12,14,18,22,24,25,31,0,0,0,0,2,1.1,30.81,560,40
d16247y2011,2011,5,11,11,32,53,-97.25657542,34.01332976,277,3,11,12,14,24,25,0,0,0,0,0,0,0,3.6,2.5,32.13,176,53
d16247y2011,2011,5,11,12,2,37,-97.25660017,34.01317862,260,3,22,24,31,32,0,0,0,0,0,0,0,0,4.9,3.4,30.69,250,37
d16247y2011,2011,5,11,12,32,40,-97.25836617,34.0130251,258,3,11,22,24,25,31,32,0,0,0,0,0,0,2.2,1.2,27.94,653,40
d16247y2011,2011,5,11,13,2,40,-97.25749463,34.01301816,271,3,14,16,20,25,30,31,32,0,0,0,0,0,2.4,1.2,27.5,775,40
d16247y2011,2011,5,11,13,32,44,-97.25805134,34.01317033,249,3,16,20,30,31,32,0,0,0,0,0,0,0,5.2,1.6,23.31,398,44
d16247y2011,2011,5,11,14,4,0,-97.25816019,34.01308981,241,2,16,20,30,31,32,0,0,0,0,0,0,0,0,1.8,24.44,0,120
d16247y2011,2011,5,11,14,32,38,-97.25797376,34.01214486,257,3,16,20,30,31,32,0,0,0,0,0,0,0,4.1,2.9,21.44,452,38
d16247y2011,2011,5,11,15,2,39,-97.25864216,34.01197128,252,3,3,6,13,16,20,30,31,0,0,0,0,0,2.1,1,21,1380,39
d16247y2011,2011,5,11,15,32,37,-97.25887294,34.01270675,243,3,3,6,13,16,20,30,0,0,0,0,0,0,4.5,1.2,22.19,720,37
d16247y2011,2011,5,11,16,2,38,-97.25927627,34.01289371,237,3,3,6,13,16,19,30,0,0,0,0,0,0,3.5,1.6,22.63,383,38
d16247y2011,2011,5,11,16,32,37,-97.25844169,34.01203156,238,3,3,6,7,13,16,19,30,0,0,0,0,0,2.6,1.3,21.69,953,37
d16247y2011,2011,5,11,17,2,37,-97.25830386,34.01204674,256,3,3,6,7,8,13,16,19,0,0,0,0,0,2.9,1.7,24.56,475,37
d16247y2011,2011,5,11,17,32,36,-97.2577018,34.01294806,248,3,3,6,7,8,10,13,19,0,0,0,0,0,2.5,1.4,25.06,228,36
d16247y2011,2011,5,11,18,2,40,-97.25779631,34.01287996,259,3,3,6,7,8,10,13,19,28,0,0,0,0,1.9,1.2,24.19,475,40
d16247y2011,2011,5,11,18,32,37,-97.25767307,34.0129233,261,3,7,8,11,13,28,0,0,0,0,0,0,0,4,1.7,23.88,391,37
d16247y2011,2011,5,11,19,2,36,-97.25767623,34.01287466,257,3,3,7,8,11,13,19,24,28,0,0,0,0,1.8,1,22.19,802,36
d16247y2011,2011,5,11,19,32,40,-97.25765307,34.01262996,260,3,7,8,11,13,19,24,26,28,0,0,0,0,1.7,1,21.38,1018,40
d16247y2011,2011,5,11,20,2,40,-97.25840192,34.01212297,267,3,7,8,11,17,19,24,28,0,0,0,0,0,2.3,1.3,23.81,432,40
d16247y2011,2011,5,11,20,32,37,-97.25842192,34.01209801,265,3,7,8,11,17,24,26,28,0,0,0,0,0,2.8,1.2,26,0,37
d16247y2011,2011,5,11,21,2,40,-97.25834148,34.0121663,250,3,4,7,8,11,17,24,26,28,0,0,0,0,1.9,1,24.25,404,40
d16247y2011,2011,5,11,21,32,36,-97.2583388,34.01219151,265,3,4,7,8,11,17,20,24,26,28,0,0,0,1.7,0.9,25.56,0,36
d16247y2011,2011,5,11,22,2,36,-97.25831816,34.01219483,261,3,4,8,11,17,20,24,26,28,0,0,0,0,1.6,1,26.06,15,36
d16247y2011,2011,5,11,22,32,36,-97.25872818,34.01184174,259,3,2,4,8,9,17,24,27,28,0,0,0,0,1.6,0.9,21.25,1334,36
d16247y2011,2011,5,11,23,2,37,-97.25813199,34.01187298,258,3,2,4,9,17,20,27,28,0,0,0,0,0,2.2,1,21.44,1190,37
d16247y2011,2011,5,11,23,32,36,-97.25829529,34.011777,258,3,2,4,9,10,17,20,27,28,0,0,0,0,2,0.9,20.88,967,36
d16247y2011,2011,5,12,0,2,37,-97.25815205,34.0117921,263,3,2,4,9,10,12,17,20,27,28,0,0,0,1.7,0.8,22.63,724,37
d16247y2011,2011,5,12,0,32,40,-97.2585103,34.01243651,256,3,2,4,9,10,12,17,28,0,0,0,0,0,2.2,1.2,22.31,374,40
d16247y2011,2011,5,12,1,2,37,-97.25867295,34.01189507,263,3,2,4,9,10,12,17,0,0,0,0,0,0,2.7,1.7,22.44,554,37
d16247y2011,2011,5,12,1,32,40,-97.2579849,34.0125003,261,3,2,4,5,9,10,12,17,0,0,0,0,0,2.1,1.3,21.81,917,40
d16247y2011,2011,5,12,2,2,40,-97.25775018,34.01243476,260,3,2,4,5,10,12,17,25,29,0,0,0,0,1.7,1.1,20.13,1141,40
d16247y2011,2011,5,12,2,32,37,-97.25828294,34.01232869,257,3,2,4,5,10,12,25,26,29,0,0,0,0,1.7,1,22.38,605,37
d16247y2011,2011,5,12,3,2,36,-97.25824201,34.01231819,251,3,2,5,10,12,21,25,26,29,0,0,0,0,1.7,0.9,24.19,0,36
d16247y2011,2011,5,12,3,32,37,-97.25826983,34.01217521,261,3,2,5,10,12,15,21,25,26,29,0,0,0,1.7,0.8,25.06,3,37
d16247y2011,2011,5,12,4,2,39,-97.25827667,34.01226457,266,3,2,5,12,15,18,21,25,29,0,0,0,0,2.2,1,25.56,0,39
d16247y2011,2011,5,12,4,32,36,-97.25823339,34.01226306,266,3,2,5,15,21,25,26,29,30,0,0,0,0,1.8,0.9,25.56,19,36
d16247y2011,2011,5,12,5,2,35,-97.25802517,34.01259646,260,3,2,5,15,18,21,25,26,29,30,0,0,0,1.5,0.8,21.81,538,35
d16247y2011,2011,5,12,5,32,37,-97.25767471,34.01284307,274,3,5,15,18,21,26,29,0,0,0,0,0,0,3.1,1.6,22.88,631,37
